name	descr	pvalue	qvalue	NES	ES
NAD+ SIGNALLING PATHWAY (CANCER)%PATHWHIZ%PW084315	NUCLEOTIDE BIOSYNTHETIC PROCESS	0.802511415525114	1	-0.835339948982601	-0.258031789363094
SUCCINATE SIGNALLING DURING INFLAMMATION%SMPDB%SMP0084634	PROTEINOGENIC AMINO ACID METABOLIC PROCESS	0.759351620947631	1	-0.830263266655494	-0.278588813183447
GLUCONEOGENESIS%PATHWHIZ%PW088242	POSITIVE REGULATION OF NATURAL KILLER CELL MEDIATED CYTOTOXICITY	0.664670658682635	1	0.848642495067164	0.328179424249802
INOSITOL METABOLISM%PATHWHIZ%PW088261	REGULATION OF POLYSACCHARIDE BIOSYNTHETIC PROCESS	0.700842696629214	1	-0.843862526508693	-0.34208959822056
PENTOSE PHOSPHATE PATHWAY%PATHWHIZ%PW088265	REGULATION OF G0 TO G1 TRANSITION	0.608058608058608	1	0.899613620215704	0.308579307880291
WARBURG EFFECT%SMPDB%SMP0087270	RESPONSE TO HYDROGEN PEROXIDE	0.481382978723404	1	-1.00772261820381	-0.370204241506023
GLUCONEOGENESIS%SMPDB%SMP0087318	BLOOD VESSEL DEVELOPMENT	0.00862068965517241	0.400741752879172	1.82728165086414	0.456737040434601
INOSITOL PHOSPHATE METABOLISM%PATHWHIZ%PW088368	PURINE-CONTAINING COMPOUND CATABOLIC PROCESS	0.847290640394089	1	0.817021401128643	0.230072627304068
INOSITOL PHOSPHATE METABOLISM%PATHWHIZ%PW088427	PYRIDINE-CONTAINING COMPOUND METABOLIC PROCESS	0.153846153846154	0.842667093619003	1.18134896644363	0.320336535494345
WARBURG EFFECT%SMPDB%SMP0087420	PEPTIDYL-GLUTAMIC ACID MODIFICATION	0.924846625766871	1	-0.619398823095063	-0.292712289739074
GLYCOLYSIS%PATHWHIZ%PW088465	REGULATION OF CARBOHYDRATE METABOLIC PROCESS	0.906137184115523	1	-0.749979148687611	-0.243047893034941
INOSITOL METABOLISM%PATHWHIZ%PW088478	MEMBRANE DEPOLARIZATION	0.42015503875969	1	-1.05758391711598	-0.513363366382409
BILE ACID DIRECT SIGNALLING PATHWAY (2)%PATHWHIZ%PW090771	RESPONSE TO HYPOXIA	0.135294117647059	0.816181227434214	1.20070055515164	0.319230272627867
ION CHANNEL AND PHORBAL ESTERS SIGNALING PATHWAY%SMPDB%SMP0090032	POSITIVE REGULATION OF SMAD PROTEIN SIGNAL TRANSDUCTION	0.71326164874552	1	0.818879044336993	0.28883910352333
HOP PATHWAY IN CARDIAC DEVELOPMENT%SMPDB%SMP0090879	LIPOPROTEIN LOCALIZATION	0.254285714285714	0.940628056628057	1.20426988841657	0.505065625014404
PHOSPHOLIPASE C SIGNALING PATHWAY%PATHWHIZ%PW109280	PURINE RIBONUCLEOTIDE CATABOLIC PROCESS	0.162698412698413	0.855911229452981	1.19589927981029	0.366430280417642
PROTEIN SYNTHESIS: ASPARAGINE%SMPDB%SMP0111854	NEGATIVE REGULATION OF CHROMOSOME SEPARATION	0.61965811965812	1	-0.901691133712102	-0.371291580373804
PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922	POSITIVE REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION	0.611872146118721	1	0.942075469842549	0.267048516719464
PROTEIN SYNTHESIS: HISTIDINE%PATHWHIZ%PW112929	RESPONSE TO AXON INJURY	0.924031007751938	1	-0.624726739243039	-0.303249526336871
PROTEIN SYNTHESIS: METHIONINE%PATHWHIZ%PW112933	REGULATION OF ACTIN CYTOSKELETON ORGANIZATION	0.785714285714286	1	0.899045289734703	0.220780383192199
PROTEIN SYNTHESIS: PROLINE%PATHWHIZ%PW113695	MONONUCLEAR CELL DIFFERENTIATION	0.905228758169935	1	-0.78710333594527	-0.234144014402447
PROTEIN SYNTHESIS: TRYPTOPHAN%PATHWHIZ%PW120526	MYOTUBE DIFFERENTIATION	0.209375	0.899586933636854	1.2223394128886	0.460626225597379
PROTEIN SYNTHESIS: ALANINE%PATHWHIZ%PW120529	POSITIVE REGULATION OF VASCULATURE DEVELOPMENT	0.398936170212766	1	1.02236826509304	0.281422528127697
GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%SMPDB%SMP0120488	NEGATIVE REGULATION OF EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY	0.813390313390313	1	-0.745158558605641	-0.306835776142933
GLUCOSE-6-PHOSPHATE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0120583	JNK CASCADE	0.876363636363636	1	0.727097799789476	0.25244556627858
MUCOPOLYSACCHARIDOSIS VII. SLY SYNDROME%PATHWHIZ%PW121876	POSITIVE REGULATION OF AUTOPHAGY	0.100461893764434	0.737495820665739	-1.24661382344364	-0.389014978979997
FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%PATHWHIZ%PW121882	SPHINGOSINE METABOLIC PROCESS	0.0260869565217391	0.575639122546594	1.67833572364404	0.679827783063489
RIBOSE-5-PHOSPHATE ISOMERASE DEFICIENCY%PATHWHIZ%PW122064	MATURATION OF SSU-RRNA	0.305	0.992337559429477	-1.11235758312984	-0.375620026579902
GLYCOGENOSIS, TYPE IV. AMYLOPECTINOSIS, ANDERSON DISEASE%SMPDB%SMP0120837	REGULATION OF MIRNA-MEDIATED GENE SILENCING	0.0760719225449516	0.686551422544631	-1.37535866972819	-0.551280692905046
MUCOPOLYSACCHARIDOSIS VII. SLY SYNDROME%SMPDB%SMP0120839	PEPTIDYL-SERINE PHOSPHORYLATION	0.906666666666667	1	-0.684334242345824	-0.256998206195488
PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY 1 (PEPCK1)%SMPDB%SMP0120843	REGULATION OF NEUROGENESIS	0.182558139534884	0.879585992288092	-1.17626995444348	-0.371603682447889
FRUCTOSURIA%PATHWHIZ%PW122105	NEGATIVE REGULATION OF GROWTH	0.0692951015531661	0.681957091733692	-1.32488818651774	-0.429182997467028
ION CHANNEL AND PHORBAL ESTERS SIGNALING PATHWAY%SMPDB%SMP0120969	NEGATIVE REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT	0.612403100775194	1	-0.894372231596794	-0.434138541803419
EUMELANIN BIOSYNTHESIS%SMPDB%SMP0121124	MRNA SPLICE SITE RECOGNITION	0.308243727598566	0.996069571524487	1.09901337013204	0.380438843738797
PANCREAS FUNCTION - DELTA CELL%PATHWHIZ%PW122406	VASCULAR TRANSPORT	0.00442477876106195	0.387163691224541	1.56240722296988	0.458188632473332
2-AMINO-3-CARBOXYMUCONATE SEMIALDEHYDE DEGRADATION%SMPDB%SMP0121131	L-ALPHA-AMINO ACID TRANSMEMBRANE TRANSPORT	0.196551724137931	0.894473836304628	1.2239664772561	0.430763457927727
GLYCEROL METABOLISM II%PATHWHIZ%PW122618	AMINO ACID METABOLIC PROCESS	0.893854748603352	1	-0.777265396554332	-0.236676060498969
GLYCEROL METABOLISM IV (GLYCEROPHOSPHOGLYCEROL)%SMPDB%SMP0121312	INTERLEUKIN-15-MEDIATED SIGNALING PATHWAY	0.702325581395349	1	-0.830980037209087	-0.403367243387699
MYOMETRIAL RELAXATION AND CONTRACTION PATHWAYS%WIKIPATHWAYS_20260211%WP289%HOMO SAPIENS	REGULATION OF CYTOKINESIS	0.980861244019139	1	0.663827817404994	0.187861131271861
ALZHEIMER 39 S DISEASE AND MIRNA EFFECTS%WIKIPATHWAYS_20260211%WP2059%HOMO SAPIENS	MITOTIC SPINDLE ASSEMBLY	0.182539682539683	0.879585992288092	1.22670336933051	0.389695223611766
METASTATIC BRAIN TUMOR%WIKIPATHWAYS_20260211%WP2249%HOMO SAPIENS	VESICLE DOCKING INVOLVED IN EXOCYTOSIS	0.745504840940526	1	-0.805391868792933	-0.320785708398612
NAD METABOLISM SIRTUINS AND AGING%WIKIPATHWAYS_20260211%WP3630%HOMO SAPIENS	POLYOL BIOSYNTHETIC PROCESS	0.870794078061911	1	-0.710431182941224	-0.273943645221503
FAMILIAL HYPERLIPIDEMIA TYPE 2%WIKIPATHWAYS_20260211%WP5109%HOMO SAPIENS	POSITIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION	0.375494071146245	1	1.04167745848073	0.32221680949711
VITAMIN D SENSITIVE CALCIUM SIGNALING IN DEPRESSION%WIKIPATHWAYS_20260211%WP4698%HOMO SAPIENS	REGULATION OF CELL FATE SPECIFICATION	0.662857142857143	1	0.830948857559732	0.348496386179872
FERROPTOSIS%WIKIPATHWAYS_20260211%WP4313%HOMO SAPIENS	REGULATION OF MITOCHONDRIAL FISSION	0.792022792022792	1	-0.762014962330247	-0.313776779047733
HALLMARK OF CANCER NON MUTATIONAL EPIGENETIC REPROGRAMMING%WIKIPATHWAYS_20260211%WP5483%HOMO SAPIENS	FATTY ACID BIOSYNTHETIC PROCESS	0.817391304347826	1	0.831816122146025	0.239655329105991
TRANSCRIPTIONAL CASCADE REGULATING ADIPOGENESIS%WIKIPATHWAYS_20260211%WP4211%HOMO SAPIENS	REGULATION OF TELOMERE CAPPING	0.764705882352941	1	0.772372873595379	0.329175416469882
PROLACTIN SIGNALING%WIKIPATHWAYS_20260211%WP2037%HOMO SAPIENS	CALCIUM ION TRANSMEMBRANE IMPORT INTO CYTOSOL	0.182572614107884	0.879585992288092	1.19955227538697	0.361911536957895
CYSTEINE AND METHIONINE CATABOLISM%WIKIPATHWAYS_20260211%WP4504%HOMO SAPIENS	POSITIVE REGULATION OF INTERLEUKIN-4 PRODUCTION	0.390207715133531	1	-1.07782072333032	-0.468716535507272
QUERCETIN AND NF KB AP 1 INDUCED APOPTOSIS%WIKIPATHWAYS_20260211%WP2435%HOMO SAPIENS	PROTEIN-DNA COMPLEX DISASSEMBLY	0.668965517241379	1	0.832719005934318	0.297593405338196
NF KB SIGNALING AND ARTD FAMILY MEMBERS%WIKIPATHWAYS_20260211%WP5527%HOMO SAPIENS	AROMATIC AMINO ACID METABOLIC PROCESS	0.560975609756098	1	0.907141503635436	0.346029707828069
LUPUS PATHOGENESIS%WIKIPATHWAYS_20260211%WP5559%HOMO SAPIENS	KINETOCHORE ASSEMBLY	0.277016742770167	0.968300861930455	-1.17384621510074	-0.539234817269229
COCAINE METABOLISM%WIKIPATHWAYS_20260211%WP2826%HOMO SAPIENS	STEROID HORMONE RECEPTOR SIGNALING PATHWAY	0.692622950819672	1	0.865400763161953	0.272711367871335
INFLAMMATORY BOWEL DISEASE SIGNALING%WIKIPATHWAYS_20260211%WP5198%HOMO SAPIENS	NEGATIVE REGULATION OF PROTEIN-CONTAINING COMPLEX ASSEMBLY	0.959756097560976	1	-0.6828400377255	-0.224590151699855
ENTEROHEPATIC CIRCULATION OF BILE ACIDS%WIKIPATHWAYS_20260211%WP5396%HOMO SAPIENS	RNA DESTABILIZATION	0.179581795817958	0.879585992288092	-1.19514739732362	-0.397694917090012
FOXA2 PATHWAY%WIKIPATHWAYS_20260211%WP5066%HOMO SAPIENS	POSITIVE REGULATION OF LAMELLIPODIUM ORGANIZATION	0.650205761316872	1	-0.876341403190907	-0.342864027663886
WNT SIGNALING IN ADULT HIPPOCAMPAL NEUROGENESIS%WIKIPATHWAYS_20260211%WP5536%HOMO SAPIENS	CELLULAR ANATOMICAL ENTITY MORPHOGENESIS	0.493877551020408	1	0.98993001665864	0.31468610392637
DOWNREGULATION OF ACE2 BY SARS COV 2 SPIKE PROTEIN%WIKIPATHWAYS_20260211%WP4799%HOMO SAPIENS	RESPONSE TO ESTRADIOL	0.230538922155689	0.926154143024032	1.18204559484836	0.457110084646008
15Q13 3 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20260211%WP4942%HOMO SAPIENS	REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS	0.745481927710843	1	-0.79367870245406	-0.357679832803753
ALTERED GLYCOSYLATION OF MUC1 IN TUMOR MICROENVIRONMENT%WIKIPATHWAYS_20260211%WP4480%HOMO SAPIENS	PROTEIN LOCALIZATION TO PHAGOPHORE ASSEMBLY SITE	0.782934131736527	1	-0.776837416091661	-0.344829939186913
CIRCADIAN RHYTHM GENES%WIKIPATHWAYS_20260211%WP3594%HOMO SAPIENS	ENDOPLASMIC RETICULUM CALCIUM ION HOMEOSTASIS	0.969565217391304	1	-0.57239404603151	-0.24147289863441
RETINOL METABOLISM%WIKIPATHWAYS_20260211%WP5188%HOMO SAPIENS	MIRNA PROCESSING	0.797900262467192	1	-0.776577869542399	-0.291099468685426
CHRONIC HYPERGLYCEMIA IMPAIRMENT OF NEURON FUNCTION%WIKIPATHWAYS_20260211%WP5283%HOMO SAPIENS	REGULATION OF DNA BIOSYNTHETIC PROCESS	0.92822966507177	1	0.781386409530849	0.221129833679999
HYPOTHETICAL CRANIOFACIAL DEVELOPMENT PATHWAY%WIKIPATHWAYS_20260211%WP3655%HOMO SAPIENS	ESTABLISHMENT OF MITOTIC SPINDLE ORIENTATION	0.0719225449515906	0.681957091733692	-1.38805481964742	-0.55636965077382
INSULIN SIGNALING%WIKIPATHWAYS_20260211%WP481%HOMO SAPIENS	NEGATIVE REGULATION OF MACROAUTOPHAGY	0.823970037453184	1	0.774719457078785	0.263847677016755
BDNF TRKB SIGNALING%WIKIPATHWAYS_20260211%WP3676%HOMO SAPIENS	GLYCOPROTEIN CATABOLIC PROCESS	0.951856946354883	1	-0.624399248606789	-0.246487536433697
DISRUPTION OF POSTSYNAPTIC SIGNALING BY CNV%WIKIPATHWAYS_20260211%WP4875%HOMO SAPIENS	COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE	0.457865168539326	1	-1.02045039752333	-0.416073703301819
OLIGODENDROCYTE DEVELOPMENT%WIKIPATHWAYS_20260211%WP5574%HOMO SAPIENS	POSITIVE REGULATION OF MEMBRANE PERMEABILITY	0.404011461318052	1	-1.07323462772825	-0.446741663754446
SOMATROPH AXIS GH AND ITS RELATIONSHIP TO DIETARY RESTRICTION AND AGING%WIKIPATHWAYS_20260211%WP4186%HOMO SAPIENS	REGULATION OF RESPONSE TO NUTRIENT LEVELS	0.602857142857143	1	0.858100665454044	0.359883737932429
DYRK1A INVOLVEMENT REGARDING CELL PROLIFERATION IN BRAIN DEVELOPMENT%WIKIPATHWAYS_20260211%WP5180%HOMO SAPIENS	NEGATIVE REGULATION OF PROTEIN UBIQUITINATION	0.931330472103004	1	0.713912716895988	0.211796782468261
FLUOROPYRIMIDINE ACTIVITY%WIKIPATHWAYS_20260211%WP1601%HOMO SAPIENS	SMALL GTPASE-MEDIATED SIGNAL TRANSDUCTION	0.753045404208195	1	-0.869010145328626	-0.262819144016343
MODULATION OF PI3K AKT MTOR SIGNALING BY BIOACTIVE SPHINGOLIPIDS%WIKIPATHWAYS_20260211%WP5192%HOMO SAPIENS	RESPONSE TO RADIATION	0.660152008686211	1	-0.919840014059303	-0.2729728073352
VITAMIN D RECEPTOR PATHWAY%WIKIPATHWAYS_20260211%WP2877%HOMO SAPIENS	REGULATION OF POLYSACCHARIDE METABOLIC PROCESS	0.50207468879668	1	-0.994568145725017	-0.398649623974037
CALORIC RESTRICTION AND AGING%WIKIPATHWAYS_20260211%WP4191%HOMO SAPIENS	POSITIVE REGULATION OF POST-TRANSLATIONAL PROTEIN MODIFICATION	0.564903846153846	1	-0.948111320357353	-0.306827872062169
NEURAL CREST DIFFERENTIATION%WIKIPATHWAYS_20260211%WP2064%HOMO SAPIENS	AUTOPHAGOSOME ORGANIZATION	0.14002478314746	0.823258145363408	-1.24714622901436	-0.417469766426024
NRXN1 DELETION SYNDROME%WIKIPATHWAYS_20260211%WP5398%HOMO SAPIENS	MYELOID CELL HOMEOSTASIS	0.993573264781491	1	-0.55774553737851	-0.191042989651994
DISORDERS OF MITOCHONDRIAL HOMEOSTATIS DYNAMICS PROTEIN IMPORT AND QUALITY CONTROL%WIKIPATHWAYS_20260211%WP5504%HOMO SAPIENS	POSITIVE REGULATION OF MITOTIC CELL CYCLE SPINDLE ASSEMBLY CHECKPOINT	0.0149700598802395	0.473177758571017	-1.55584087556214	-0.690621362194149
HEART DEVELOPMENT%WIKIPATHWAYS_20260211%WP1591%HOMO SAPIENS	INNER EAR MORPHOGENESIS	0.0857142857142857	0.712105445716268	1.45922592010804	0.611993090972021
SMALL CELL LUNG CANCER%WIKIPATHWAYS_20260211%WP4658%HOMO SAPIENS	PROTEIN LOCALIZATION TO CELL JUNCTION	0.516666666666667	1	0.973882688397845	0.322364789989518
EPITHELIAL TO MESENCHYMAL TRANSITION IN COLORECTAL CANCER%WIKIPATHWAYS_20260211%WP4239%HOMO SAPIENS	ERYTHROCYTE DEVELOPMENT	0.814759036144578	1	-0.729921596177718	-0.328947007993838
THYROID HORMONES PRODUCTION AND PERIPHERAL DOWNSTREAM SIGNALING EFFECTS%WIKIPATHWAYS_20260211%WP4746%HOMO SAPIENS	POST-GOLGI VESICLE-MEDIATED TRANSPORT	0.739595719381688	1	-0.851231403966432	-0.274463438186017
THYMIC STROMAL LYMPHOPOIETIN TSLP SIGNALING%WIKIPATHWAYS_20260211%WP2203%HOMO SAPIENS	CARBOXYLIC ACID BIOSYNTHETIC PROCESS	0.941108545034642	1	-0.730730961958428	-0.228452567860905
17Q12 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20260211%WP5287%HOMO SAPIENS	FATTY ACID DERIVATIVE BIOSYNTHETIC PROCESS	0.918558077436582	1	-0.668121222312167	-0.255869741532308
10Q22Q23 COPY NUMBER VARIATION%WIKIPATHWAYS_20260211%WP5402%HOMO SAPIENS	DEFENSE RESPONSE TO GRAM-NEGATIVE BACTERIUM	0.824417009602195	1	-0.752867880674013	-0.294555652542224
PATHOPHYSIOLOGICAL ROLES OF DUX4 IN FSHD1%WIKIPATHWAYS_20260211%WP5342%HOMO SAPIENS	POSITIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY	0.602362204724409	1	-0.917322507242535	-0.343857460976624
GLP 1 IN PANCREATIC ISLET CELLS%WIKIPATHWAYS_20260211%WP5447%HOMO SAPIENS	EMBRYONIC HEART TUBE MORPHOGENESIS	0.907051282051282	1	0.662644052586774	0.24455208392196
SARS COV 2 AND ACE2 RECEPTOR MOLECULAR MECHANISMS%WIKIPATHWAYS_20260211%WP4883%HOMO SAPIENS	REGULATION OF RRNA PROCESSING	0.120343839541547	0.783000241289576	-1.33331390751344	-0.555001542030301
CHOLESTEROL BIOSYNTHESIS PATHWAY%WIKIPATHWAYS_20260211%WP197%HOMO SAPIENS	NEGATIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION	0.171875	0.865222145024252	1.21405635266323	0.406772769615284
METHYLATION PATHWAYS%WIKIPATHWAYS_20260211%WP704%HOMO SAPIENS	MELANOSOME ORGANIZATION	0.00400534045393859	0.387163691224541	-1.70709670238482	-0.653765181261937
LIPID METABOLISM PATHWAY%WIKIPATHWAYS_20260211%WP3965%HOMO SAPIENS	POSITIVE REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY	0.50761421319797	1	0.970822993213597	0.268973735864098
PCSK9 MEDIATED LDL RECEPTOR DEGRADATION%WIKIPATHWAYS_20260211%WP2846%HOMO SAPIENS	GOLGI TO VACUOLE TRANSPORT	0.617241379310345	1	0.865442818638987	0.309288095610703
INTERACTIONS BETWEEN IMMUNE CELLS AND MICRORNAS IN TUMOR MICROENVIRONMENT%WIKIPATHWAYS_20260211%WP4559%HOMO SAPIENS	PROTEIN AUTOPROCESSING	0.514285714285714	1	0.946383095115604	0.396909010210417
APOPTOSIS MODULATION AND SIGNALING%WIKIPATHWAYS_20260211%WP1772%HOMO SAPIENS	POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION	0.360824742268041	1	-1.06555774355818	-0.373890974085024
METABOLISM OF ALPHA LINOLENIC ACID%WIKIPATHWAYS_20260211%WP4586%HOMO SAPIENS	CELL SURFACE PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY	0.829166666666667	1	0.803613802495636	0.262024701667239
16P12 2 COPY NUMBER VARIATION SYNDROME 520KB %WIKIPATHWAYS_20260211%WP5510%HOMO SAPIENS	REGULATION OF BODY FLUID LEVELS	0.443609022556391	1	1.0060297520601	0.257260653011975
EFFECT OF INTESTINAL MICROBIOME ON ANTICOAGULANT RESPONSE OF VITAMIN K ANTAGONISTS%WIKIPATHWAYS_20260211%WP5273%HOMO SAPIENS	NEGATIVE REGULATION OF LYMPHOCYTE PROLIFERATION	0.670833333333333	1	0.879532275451249	0.291133871299516
PKC GAMMA CALCIUM SIGNALING IN ATAXIA%WIKIPATHWAYS_20260211%WP4760%HOMO SAPIENS	REGULATION OF AXONOGENESIS	0.894666666666667	1	-0.706526944466978	-0.258395645934471
TRANSCRIPTION FACTORS REGULATE MIRNAS RELATED TO CARDIAC HYPERTROPHY%WIKIPATHWAYS_20260211%WP1559%HOMO SAPIENS	NUCLEIC ACID CATABOLIC PROCESS	0.0658747300215983	0.670615640004998	-1.24346347372101	-0.367879431079195
AFFECTED PATHWAYS IN DUCHENNE MUSCULAR DYSTROPHY%WIKIPATHWAYS_20260211%WP5356%HOMO SAPIENS	LONG-CHAIN FATTY-ACYL-COA BIOSYNTHETIC PROCESS	0.917159763313609	1	0.649079959902708	0.256681403642972
VITAMIN K METABOLISM AND ACTIVATION OF DEPENDENT PROTEINS%WIKIPATHWAYS_20260211%WP5186%HOMO SAPIENS	RESPONSE TO TRANSFORMING GROWTH FACTOR BETA	0.58875	1	-0.931247509596025	-0.312390549980589
13Q12 12 COPY NUMBER VARIATION%WIKIPATHWAYS_20260211%WP5406%HOMO SAPIENS	TRABECULA MORPHOGENESIS	0.710843373493976	1	-0.8196612085196	-0.369389128261233
PHOSPHODIESTERASES IN NEURONAL FUNCTION%WIKIPATHWAYS_20260211%WP4222%HOMO SAPIENS	VIRAL TRANSLATION	0.451219512195122	1	0.988930342245088	0.377228112723308
SPHINGOLIPID PATHWAY%WIKIPATHWAYS_20260211%WP1422%HOMO SAPIENS	T-HELPER CELL LINEAGE COMMITMENT	0.76840490797546	1	-0.770389256929417	-0.364066567416749
NON CLASSICAL ROLE OF VITAMIN D%WIKIPATHWAYS_20260211%WP5133%HOMO SAPIENS	CENTRIOLE REPLICATION	0.286206896551724	0.972683044111615	1.12803892195346	0.397002659572077
INDUCTION OF AUTOPHAGY AND TOLL LIKE RECEPTOR SIGNALING BY GRAPHENE OXIDE %WIKIPATHWAYS_20260211%WP5336%HOMO SAPIENS	MONONUCLEAR CELL MIGRATION	0.730941704035874	1	0.873117598227711	0.256654321636565
OMEGA 3 OMEGA 6 FATTY ACID SYNTHESIS%WIKIPATHWAYS_20260211%WP4723%HOMO SAPIENS	REGULATION OF TORC1 SIGNALING	0.0608272506082725	0.640401771788633	-1.33556075065032	-0.436007985247818
PEROXIREDOXIN 2 INDUCED OVARIAN FAILURE%WIKIPATHWAYS_20260211%WP4873%HOMO SAPIENS	REGULATION OF POSTSYNAPSE ORGANIZATION	0.980314960629921	1	-0.579062381613776	-0.217060977700556
LIPID METABOLISM IN SENESCENT CELLS%WIKIPATHWAYS_20260211%WP5149%HOMO SAPIENS	NEGATIVE REGULATION OF PHOSPHORYLATION	0.660954712362301	1	-0.896899313233523	-0.293994855292998
NEUROINFLAMMATION AND GLUTAMATERGIC SIGNALING%WIKIPATHWAYS_20260211%WP5083%HOMO SAPIENS	NEGATIVE REGULATION OF FERROPTOSIS	0.984939759036145	1	-0.518148598592123	-0.233509231807385
TGF BETA RECEPTOR SIGNALING IN SKELETAL DYSPLASIAS%WIKIPATHWAYS_20260211%WP4816%HOMO SAPIENS	ANAPHASE-PROMOTING COMPLEX-DEPENDENT CATABOLIC PROCESS	0.482808022922636	1	-1.00294581263627	-0.417483436908014
GDNF SIGNALING%WIKIPATHWAYS_20260211%WP5143%HOMO SAPIENS	LYMPHOCYTE DIFFERENTIATION	0.769911504424779	1	-0.86282712710377	-0.261639073472871
WNT SIGNALING AND PLURIPOTENCY%WIKIPATHWAYS_20260211%WP399%HOMO SAPIENS	DETECTION OF OTHER ORGANISM	0.76355421686747	1	-0.774959600035042	-0.349243868221651
SLC25A46 PATHWAY%WIKIPATHWAYS_20260211%WP5521%HOMO SAPIENS	CELLULAR RESPONSE TO IONIZING RADIATION	0.938864628820961	1	0.702616896978537	0.212344601779368
SCFA AND SKELETAL MUSCLE SUBSTRATE METABOLISM%WIKIPATHWAYS_20260211%WP4030%HOMO SAPIENS	NEGATIVE REGULATION OF MIRNA TRANSCRIPTION	0.724358974358974	1	0.810718383083516	0.299199652185745
BIOMARKERS FOR UREA CYCLE DISORDERS%WIKIPATHWAYS_20260211%WP4583%HOMO SAPIENS	MITOTIC RECOMBINATION	0.249275362318841	0.933857636208021	1.19134225028075	0.482565883254716
MBDNF AND PROBDNF REGULATION OF GABA NEUROTRANSMISSION%WIKIPATHWAYS_20260211%WP4829%HOMO SAPIENS	REGULATION OF NITRIC OXIDE BIOSYNTHETIC PROCESS	0.0333333333333333	0.598824934718596	1.52065238037584	0.495820859559863
MEVALONATE PATHWAY%WIKIPATHWAYS_20260211%WP3963%HOMO SAPIENS	REGULATION OF ENDOCYTOSIS	0.917525773195876	1	0.824253023289849	0.204444481121834
GAMMA GLUTAMYL CYCLE FOR THE BIOSYNTHESIS AND DEGRADATION OF GLUTATHIONE%WIKIPATHWAYS_20260211%WP4518%HOMO SAPIENS	NEGATIVE REGULATION OF CHEMOKINE PRODUCTION	0.485714285714286	1	0.976212235023126	0.409419223523849
OSTEOCLAST SIGNALING%WIKIPATHWAYS_20260211%WP12%HOMO SAPIENS	REGULATION OF HYDROLASE ACTIVITY	0.996503496503496	1	-0.612229799186636	-0.193638290025758
ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY%WIKIPATHWAYS_20260211%WP2118%HOMO SAPIENS	POSITIVE REGULATION OF PHOSPHATE METABOLIC PROCESS	0.914893617021277	1	0.85304273584501	0.209265696469009
EFFECT OF DASATINIB ON THE BCR ABL SIGNALING PATHWAY%WIKIPATHWAYS_20260211%WP5493%HOMO SAPIENS	POSITIVE REGULATION OF B CELL PROLIFERATION	0.616487455197133	1	0.887305756293108	0.312974914880496
COLCHICINE METABOLIC PATHWAY%WIKIPATHWAYS_20260211%WP2536%HOMO SAPIENS	POSITIVE REGULATION OF MACROAUTOPHAGY	0.184956843403206	0.880625639144719	-1.1944728802992	-0.399496096332748
KLEEFSTRA SYNDROME%WIKIPATHWAYS_20260211%WP5351%HOMO SAPIENS	L-AMINO ACID TRANSPORT	0.239700374531835	0.933093686546725	1.14244662521095	0.389085217136722
BARDET BIEDL SYNDROME%WIKIPATHWAYS_20260211%WP5234%HOMO SAPIENS	CELLULAR RESPONSE TO GLUCOSE STIMULUS	0.782303370786517	1	-0.767834249781604	-0.31126884031041
FAMILIAL HYPERLIPIDEMIA TYPE 4%WIKIPATHWAYS_20260211%WP5111%HOMO SAPIENS	POSITIVE REGULATION OF STEROID BIOSYNTHETIC PROCESS	0.796407185628742	1	-0.759106816025703	-0.336959512742661
COHESIN COMPLEX CORNELIA DE LANGE SYNDROME%WIKIPATHWAYS_20260211%WP5117%HOMO SAPIENS	REGULATION OF MYELOID LEUKOCYTE DIFFERENTIATION	0.908045977011494	1	-0.727044479021238	-0.24732674102262
CELL LINEAGE MAP FOR NEURONAL DIFFERENTIATION%WIKIPATHWAYS_20260211%WP5417%HOMO SAPIENS	SPHINGOID METABOLIC PROCESS	0.0260869565217391	0.575639122546594	1.67833572364404	0.679827783063489
TARGETED THERAPY IN BREAST CANCER%WIKIPATHWAYS_20260211%WP5496%HOMO SAPIENS	MONOSACCHARIDE TRANSMEMBRANE TRANSPORT	0.35	1	1.07135971159713	0.403731054571711
